,word1,word2,sim
0,gem,jewel,12.067704640264017
1,midday,noon,11.064402531400233
2,automobile,car,7.591401417609093
3,cemetery,graveyard,11.287546082714442
4,cushion,pillow,11.287546082714442
5,boy,lad,8.399491822958641
6,cock,rooster,12.163014820068343
7,implement,tool,5.87738923441087
8,forest,woodland,9.613569649142772
9,coast,shore,9.415743905812851
10,autograph,signature,11.632386569006172
11,journey,voyage,6.825957625204375
12,serf,slave,9.090321505378222
13,grin,smile,9.582797990476017
14,glass,tumbler,9.441719392216111
15,cord,string,8.471638485755818
16,hill,mound,9.965790242732123
17,magician,wizard,11.980693263274388
18,furnace,stove,2.305848731451232
19,asylum,madhouse,9.475167326283652
20,brother,monk,9.261593225985592
21,food,fruit,1.5927548636075812
22,bird,cock,7.677754930752808
23,bird,crane,7.677754930752808
24,oracle,sage,6.512633122139256
25,sage,wizard,2.333545243735693
26,brother,lad,2.333545243735693
27,crane,implement,3.2576790258866897
28,magician,oracle,2.333545243735693
29,glass,jewel,2.305848731451232
30,cemetery,mound,1.2900256809649917
31,car,journey,0.0
32,hill,woodland,1.2900256809649917
33,crane,rooster,7.677754930752808
34,furnace,implement,2.305848731451232
35,coast,hill,5.884681030765606
36,bird,woodland,1.2900256809649917
37,shore,voyage,0.0
38,cemetery,woodland,1.2900256809649917
39,food,rooster,0.8017591149538994
40,forest,graveyard,1.2900256809649917
41,lad,wizard,2.333545243735693
42,mound,shore,5.884681030765606
43,automobile,cushion,3.2576790258866897
44,boy,sage,2.333545243735693
45,monk,oracle,2.333545243735693
46,shore,woodland,1.2900256809649917
47,grin,lad,0.0
48,coast,forest,1.2900256809649917
49,asylum,cemetery,1.2900256809649917
50,monk,slave,2.333545243735693
51,cushion,jewel,2.305848731451232
52,boy,rooster,2.2241504712318556
53,glass,magician,2.282647491973017
54,graveyard,madhouse,1.2900256809649917
55,asylum,monk,1.5318337432196856
56,asylum,fruit,2.305848731451232
57,grin,implement,0.0
58,mound,stove,3.2576790258866897
59,automobile,wizard,1.5318337432196856
60,autograph,shore,0.0
61,fruit,furnace,2.305848731451232
62,noon,string,0.5962292078977726
63,rooster,voyage,0.0
64,cord,smile,0.5962292078977726
