,word1,word2,sim
0,car,automobile,0.9999962988044542
1,gem,jewel,0.9998645517007605
2,journey,voyage,0.8186973503578002
3,boy,lad,0.8186198573899424
4,coast,shore,0.8053648570234232
5,asylum,madhouse,0.8186973503578002
6,magician,wizard,0.9998645517007605
7,midday,noon,0.9999592018254402
8,furnace,stove,0.16260036034829264
9,food,fruit,0.1378021796999129
10,bird,cock,0.8186973503578002
11,bird,crane,0.5487892455810965
12,tool,implement,0.8175091595800918
13,brother,monk,0.8186973503578002
14,lad,brother,0.44865853939100275
15,crane,implement,0.4471069217139757
16,journey,car,0.0
17,monk,oracle,0.24622902705073238
18,cemetery,woodland,0.16831196236595697
19,food,rooster,0.026738123509062912
20,coast,hill,0.4254273649721705
21,forest,graveyard,0.16831196236595697
22,shore,woodland,0.37458516100032113
23,monk,slave,0.44865853939100275
24,coast,forest,0.30668439095763
25,lad,wizard,0.44865853939100275
26,chord,smile,0.11282288236149708
27,glass,magician,0.20557669506513052
28,rooster,voyage,0.0
29,noon,string,0.05950678822050614
