,word1,word2,sim
0,tiger,cat,9.840627099778116
1,tiger,tiger,12.26837533572617
2,plane,car,5.921764790699729
3,train,car,5.768922519672357
4,television,radio,9.123265661097577
5,media,radio,7.020766639170194
6,bread,butter,6.879811091330354
7,cucumber,potato,9.441719392216111
8,doctor,nurse,7.93035864204873
9,professor,doctor,6.394069019505728
10,student,professor,2.333545243735693
11,smart,stupid,0.0
12,wood,forest,9.001768108036778
13,money,cash,6.4450007631654165
14,king,queen,9.567760113111477
15,king,rook,8.504594573439114
16,bishop,rabbi,6.961759166363437
17,fuck,sex,6.690324066575525
18,football,soccer,11.064402531400233
19,football,basketball,8.716206927154134
20,football,tennis,8.716206927154134
21,Arafat,Jackson,6.737184133221346
22,physics,chemistry,3.33670590680296
23,vodka,gin,8.856128117877429
24,vodka,brandy,8.856128117877429
25,car,automobile,7.591401417609093
26,gem,jewel,12.067704640264017
27,journey,voyage,6.825957625204375
28,boy,lad,8.399491822958641
29,coast,shore,9.415743905812851
30,asylum,madhouse,9.475167326283652
31,magician,wizard,11.980693263274388
32,midday,noon,11.064402531400233
33,furnace,stove,2.305848731451232
34,food,fruit,1.5927548636075812
35,bird,cock,7.677754930752808
36,bird,crane,7.677754930752808
37,food,rooster,0.8017591149538994
38,money,dollar,6.4450007631654165
39,money,currency,6.4450007631654165
40,tiger,jaguar,9.840627099778116
41,tiger,feline,8.663481537685325
42,tiger,carnivore,7.911666509036577
43,tiger,mammal,5.4058498997187066
44,tiger,animal,4.946011690719864
45,tiger,organism,2.2241504712318556
46,tiger,fauna,4.946011690719864
47,psychology,psychiatry,7.186970970741705
48,psychology,science,7.186970970741705
49,psychology,discipline,5.588776149881785
50,planet,star,6.931906203213756
51,planet,moon,6.931906203213756
52,planet,sun,6.931906203213756
53,precedent,example,8.077038507516757
54,precedent,antecedent,3.8478154212435802
55,cup,tableware,7.490185985606436
56,cup,artifact,2.305848731451232
57,cup,object,2.61964384137646
58,cup,entity,0.0
59,jaguar,cat,9.840627099778116
60,jaguar,car,1.5318337432196856
61,mile,kilometer,6.060679964128936
62,skin,eye,4.402249455139793
63,Japanese,American,6.423543503003634
64,century,year,3.800372388500703
65,announcement,news,3.8478154212435802
66,doctor,personnel,0.5962292078977726
67,Harvard,Yale,9.922305130792385
68,hospital,infrastructure,0.5962292078977726
69,life,death,7.4111502549294475
70,travel,activity,2.3322377550841122
71,type,kind,6.4212945060717495
72,street,place,3.139908049247135
73,street,avenue,8.669542162297017
74,street,block,2.8552936861506053
75,cell,phone,8.722596725252906
76,dividend,payment,6.737184133221346
77,calculation,computation,7.759960818202385
78,profit,loss,6.161105015098822
79,dollar,yen,6.875252967459822
80,dollar,buck,9.283816362770303
81,phone,equipment,5.268142166917219
82,liquid,water,8.114714196347649
83,marathon,sprint,2.3322377550841122
84,seafood,food,6.109279947234236
85,seafood,lobster,9.359654439161808
86,lobster,food,6.109279947234236
87,lobster,wine,3.33670590680296
88,championship,tournament,6.608506048159896
89,man,woman,4.910252402015155
90,man,governor,3.2576790258866897
91,murder,manslaughter,8.560238065007818
92,opera,performance,0.8017591149538994
93,Mexico,Brazil,6.133532205772839
94,glass,metal,3.33670590680296
95,aluminum,metal,5.442191710437843
96,rock,jazz,8.408815899833764
97,museum,theater,2.305848731451232
98,shower,thunderstorm,6.5608959991886415
99,monk,oracle,2.333545243735693
100,cup,food,5.279449779887423
101,journal,association,0.8017591149538994
102,street,children,1.5318337432196856
103,car,flight,2.305848731451232
104,space,chemistry,0.8017591149538994
105,situation,conclusion,2.3322377550841122
106,word,similarity,3.29228159340886
107,peace,plan,0.5962292078977726
108,consumer,energy,0.8017591149538994
109,ministry,culture,3.335576037791572
110,smart,student,0.0
111,investigation,effort,4.805713753742866
112,image,surface,3.29228159340886
113,life,term,6.49382379018176
114,start,match,2.6911028053586055
115,computer,news,0.0
116,board,recommendation,0.5962292078977726
117,lad,brother,2.333545243735693
118,observation,architecture,3.143520233107207
119,coast,hill,5.884681030765606
120,deployment,departure,2.3322377550841122
121,benchmark,index,6.1102200178087545
122,attempt,peace,0.5962292078977726
123,consumer,confidence,0.0
124,start,year,2.6911028053586055
125,focus,life,3.139908049247135
126,development,issue,4.088770559181942
127,theater,history,1.5927548636075812
128,situation,isolation,3.139908049247135
129,profit,warning,0.5962292078977726
130,media,trading,2.3322377550841122
131,chance,credibility,2.2984864148968094
132,precedent,information,5.081054164894508
133,architecture,century,0.5962292078977726
134,population,development,5.6539476649153455
135,peace,atmosphere,4.234788990302387
136,morality,marriage,2.2984864148968094
137,minority,peace,3.139908049247135
138,atmosphere,landscape,3.0115861627720086
139,report,gain,0.5962292078977726
140,music,project,3.143520233107207
141,seven,series,3.036577932314865
142,experience,music,2.644520854456544
143,school,center,5.715075243944451
144,five,month,2.6911028053586055
145,announcement,production,2.61964384137646
146,morality,importance,3.964512887978231
147,money,operation,0.5962292078977726
148,delay,news,2.036327717785946
149,governor,interview,0.0
150,practice,institution,7.3549037900835605
151,century,nation,0.5962292078977726
152,coast,forest,1.2900256809649917
153,shore,woodland,1.2900256809649917
154,drink,car,0.8017591149538994
155,president,medal,0.5962292078977726
156,prejudice,recognition,6.039426120033319
157,viewer,serial,2.305848731451232
158,peace,insurance,8.459246753460656
159,Mars,water,1.5318337432196856
160,media,gain,3.036577932314865
161,precedent,cognition,2.644520854456544
162,announcement,effort,0.5962292078977726
163,line,insurance,5.175616913434008
164,crane,implement,3.2576790258866897
165,drink,mother,4.615196731618715
166,opera,industry,0.5962292078977726
167,volunteer,motto,0.0
168,listing,proximity,1.5927548636075812
169,precedent,collection,5.052563625041101
170,cup,article,7.33230395816632
171,sign,recess,3.979366155201983
172,problem,airport,0.0
173,reason,hypertension,4.234788990302387
174,direction,combination,3.143520233107207
175,Wednesday,news,0.5962292078977726
176,glass,magician,2.282647491973017
177,cemetery,woodland,1.2900256809649917
178,possibility,girl,0.0
179,cup,substance,4.615196731618715
180,forest,graveyard,1.2900256809649917
181,stock,egg,5.279449779887423
182,month,hotel,0.0
183,energy,secretary,0.8017591149538994
184,precedent,group,2.8552936861506053
185,production,hike,2.3322377550841122
186,stock,phone,4.076481475394825
187,holy,sex,0.8017591149538994
188,stock,CD,4.076481475394825
189,drink,ear,3.9675983748747146
190,delay,racism,2.3322377550841122
191,stock,life,3.139908049247135
192,stock,jaguar,5.413903634525803
193,monk,slave,2.333545243735693
194,lad,wizard,2.333545243735693
195,sugar,approach,0.8017591149538994
196,rooster,voyage,0.0
197,noon,string,0.5962292078977726
198,chord,smile,2.61964384137646
199,professor,cucumber,2.2241504712318556
200,king,cabbage,3.33670590680296
