,word1,word2,sim
0,tiger,cat,2.9444389791664407
1,tiger,tiger,3.6375861597263857
2,plane,car,1.6916760106710724
3,train,car,1.845826690498331
4,television,radio,2.538973871058276
5,media,radio,2.2512917986064953
6,bread,butter,2.2512917986064953
7,cucumber,potato,2.2512917986064953
8,doctor,nurse,2.2512917986064953
9,professor,doctor,1.6916760106710724
10,student,professor,1.55814461804655
11,smart,stupid,0.9985288301111273
12,wood,forest,3.6375861597263857
13,money,cash,2.538973871058276
14,king,queen,3.6375861597263857
15,king,rook,2.538973871058276
16,bishop,rabbi,2.0281482472922856
17,fuck,sex,2.538973871058276
18,football,soccer,2.9444389791664407
19,football,basketball,2.538973871058276
20,football,tennis,1.845826690498331
21,Arafat,Jackson,2.2512917986064953
22,physics,chemistry,1.55814461804655
23,vodka,gin,2.538973871058276
24,vodka,brandy,2.538973871058276
25,car,automobile,3.6375861597263857
26,gem,jewel,3.6375861597263857
27,journey,voyage,2.9444389791664407
28,boy,lad,2.9444389791664407
29,coast,shore,2.9444389791664407
30,asylum,madhouse,2.9444389791664407
31,magician,wizard,3.6375861597263857
32,midday,noon,3.6375861597263857
33,furnace,stove,1.3350010667323402
34,food,fruit,1.3350010667323402
35,bird,cock,2.9444389791664407
36,bird,crane,2.2512917986064953
37,food,rooster,0.8649974374866046
38,money,dollar,2.0281482472922856
39,money,currency,2.9444389791664407
40,tiger,jaguar,2.538973871058276
41,tiger,feline,2.538973871058276
42,tiger,carnivore,2.2512917986064953
43,tiger,mammal,1.845826690498331
44,tiger,animal,2.2512917986064953
45,tiger,organism,2.538973871058276
46,tiger,fauna,2.2512917986064953
47,psychology,psychiatry,1.6916760106710724
48,psychology,science,2.9444389791664407
49,psychology,discipline,2.538973871058276
50,planet,star,2.538973871058276
51,planet,moon,2.2512917986064953
52,planet,sun,2.2512917986064953
53,precedent,example,2.9444389791664407
54,precedent,antecedent,1.845826690498331
55,cup,tableware,2.538973871058276
56,cup,artifact,2.2512917986064953
57,cup,object,1.845826690498331
58,cup,entity,1.845826690498331
59,jaguar,cat,2.9444389791664407
60,jaguar,car,0.8043728156701697
61,mile,kilometer,2.2512917986064953
62,skin,eye,1.845826690498331
63,Japanese,American,2.2512917986064953
64,century,year,2.538973871058276
65,announcement,news,2.0281482472922856
66,doctor,personnel,1.1526795099383855
67,Harvard,Yale,2.538973871058276
68,hospital,infrastructure,1.1526795099383855
69,life,death,2.538973871058276
70,travel,activity,1.845826690498331
71,type,kind,2.9444389791664407
72,street,place,1.845826690498331
73,street,avenue,2.9444389791664407
74,street,block,1.845826690498331
75,cell,phone,2.538973871058276
76,dividend,payment,2.538973871058276
77,calculation,computation,3.6375861597263857
78,profit,loss,1.845826690498331
79,dollar,yen,2.2512917986064953
80,dollar,buck,3.6375861597263857
81,phone,equipment,2.538973871058276
82,liquid,water,2.9444389791664407
83,marathon,sprint,1.2396908869280152
84,seafood,food,2.9444389791664407
85,seafood,lobster,2.538973871058276
86,lobster,food,2.2512917986064953
87,lobster,wine,1.2396908869280152
88,championship,tournament,2.538973871058276
89,man,woman,2.538973871058276
90,man,governor,2.0281482472922856
91,murder,manslaughter,2.538973871058276
92,opera,performance,1.3350010667323402
93,Mexico,Brazil,2.0281482472922856
94,glass,metal,1.845826690498331
95,aluminum,metal,2.9444389791664407
96,rock,jazz,2.538973871058276
97,museum,theater,1.6916760106710724
98,shower,thunderstorm,1.6916760106710724
99,monk,oracle,1.55814461804655
100,cup,food,1.845826690498331
101,journal,association,1.6916760106710724
102,street,children,1.3350010667323402
103,car,flight,1.55814461804655
104,space,chemistry,1.845826690498331
105,situation,conclusion,1.6916760106710724
106,word,similarity,1.4403615823901665
107,peace,plan,1.3350010667323402
108,consumer,energy,1.3350010667323402
109,ministry,culture,1.55814461804655
110,smart,student,0.9985288301111273
111,investigation,effort,2.2512917986064953
112,image,surface,2.0281482472922856
113,life,term,2.538973871058276
114,start,match,1.6916760106710724
115,computer,news,1.2396908869280152
116,board,recommendation,1.1526795099383855
117,lad,brother,2.0281482472922856
118,observation,architecture,1.845826690498331
119,coast,hill,2.0281482472922856
120,deployment,departure,2.0281482472922856
121,benchmark,index,2.2512917986064953
122,attempt,peace,1.3350010667323402
123,consumer,confidence,1.1526795099383855
124,start,year,1.845826690498331
125,focus,life,1.6916760106710724
126,development,issue,2.2512917986064953
127,theater,history,1.6916760106710724
128,situation,isolation,2.2512917986064953
